,u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,lanes,service,bridge,access,tunnel,junction
169,373096988,2274881282,0,325024331,False,Punggol Central,tertiary,60,27.174,"LINESTRING (103.9090336 1.4010187, 103.9088331 1.4011585)",4,,,,,
170,373096988,2274881206,0,476166952,False,Edgefield Plains,residential,40,33.858,"LINESTRING (103.9090336 1.4010187, 103.9092274 1.4012536)",2,,,,,
171,373096988,373096623,0,534638193,False,Punggol Central,tertiary,60,13.768,"LINESTRING (103.9090336 1.4010187, 103.909135 1.4009476)",,,,,,
172,373096990,373096988,0,75138965,False,Edgefield Plains,residential,40,15.65,"LINESTRING (103.908953 1.4009033, 103.9090336 1.4010187)",,,,,,
173,373096990,2274881112,0,75138966,False,Punggol Central,tertiary,60,28.304,"LINESTRING (103.908953 1.4009033, 103.9087462 1.4010518)",3,,,,,
174,373096990,368898713,0,325024330,False,Punggol Central,tertiary,60,14.233,"LINESTRING (103.908953 1.4009033, 103.9090579 1.4008299)",,,,,,
175,373096990,2274880055,0,476166950,False,Edgefield Plains,residential,40,25.037,"LINESTRING (103.908953 1.4009033, 103.9088292 1.4007152)",3,,,,,
176,376194047,368899628,0,74668479,False,Punggol Way,secondary,60,14.354,"LINESTRING (103.8977348 1.4064775, 103.8976929 1.4063554)",4,,,,,
177,376194047,4430972625,0,445716717,False,Punggol Central,tertiary,60,59.26,"LINESTRING (103.8977348 1.4064775, 103.8982675 1.4064982)",2,,,,,
178,376194047,376194074,0,445716719,False,Punggol Central,tertiary,50,24.967,"LINESTRING (103.8977348 1.4064775, 103.8975106 1.4064641)",,,,,,
179,376194047,4430972572,0,"[476389379, 630421628]",False,Punggol Way,secondary,60,56.359,"LINESTRING (103.8977348 1.4064775, 103.8978372 1.4067421, 103.8979135 1.4069518)",4,,,,,
180,376194074,376194047,0,445716719,False,Punggol Central,tertiary,50,24.967,"LINESTRING (103.8975106 1.4064641, 103.8977348 1.4064775)",,,,,,
181,376194074,369166424,0,500373727,False,Punggol Way,secondary,60,12.82,"LINESTRING (103.8975106 1.4064641, 103.8974777 1.4063536)",4,,,,,
182,376194074,5181566596,0,582303265,False,Punggol Central,residential,50,49.645,"LINESTRING (103.8975106 1.4064641, 103.897064 1.4064628)",4,,,,,
183,376194074,5181566599,0,"[630421629, 582303270]",False,Punggol Way,secondary,60,42.84,"LINESTRING (103.8975106 1.4064641, 103.8975633 1.4065847, 103.897665 1.4068171)",3,,,,,
184,395048534,411679955,0,445716722,False,Punggol Drive,residential,50,11.117,"LINESTRING (103.9053812 1.4073682, 103.9054709 1.407324)",2,,,,,
185,395048534,2274884818,0,445716773,False,Sentul Crescent,residential,50,34.217,"LINESTRING (103.9053812 1.4073682, 103.9055053 1.4076498)",2,,,,,
186,395048534,368901446,0,500372423,False,Punggol Place,residential,40,16.282,"LINESTRING (103.9053812 1.4073682, 103.9053287 1.4072315)",,,,,,
187,395048534,2274884815,0,582412248,False,Punggol Drive,residential,50,30.809,"LINESTRING (103.9053812 1.4073682, 103.905129 1.4074831)",3,,,,,
188,395048535,368901452,0,500372302,False,Punggol Road,secondary,60,19.132,"LINESTRING (103.9077163 1.4059892, 103.9076287 1.4058411)",4,,,,,
189,395048535,411679956,0,500372303,False,Punggol Drive,residential,50,13.172,"LINESTRING (103.9077163 1.4059892, 103.9078136 1.4059216)",3,,,,,
190,395048535,2274884670,0,582412252,False,Punggol Road,secondary,60,34.201,"LINESTRING (103.9077163 1.4059892, 103.9078678 1.4062569)",3,,,,,
191,395048535,2274884721,0,"[476139922, 630420271]",False,Punggol Drive,residential,50,49.141000000000005,"LINESTRING (103.9077163 1.4059892, 103.9074401 1.4061852, 103.9073543 1.4062428)",3,,,,,
192,395048536,373096980,0,383281852,False,Edgefield Plains,residential,40,22.067,"LINESTRING (103.9109694 1.4036731, 103.9108485 1.4035157)",,,,,,
193,395048536,3865151267,0,476145598,False,Punggol Drive,residential,50,33.191,"LINESTRING (103.9109694 1.4036731, 103.9107273 1.4038478)",3,,,,,
194,395048536,395048575,0,534634682,False,Punggol Drive,residential,50,10.979,"LINESTRING (103.9109694 1.4036731, 103.9110425 1.4036067)",,,,,,
195,395048536,3865151269,0,534660618,False,Edgefield Plains,residential,40,29.295,"LINESTRING (103.9109694 1.4036731, 103.9111292 1.4038826)",2,,,,,
196,395048575,368901455,0,32759679,False,Edgefield Plains,residential,40,21.381,"LINESTRING (103.9110425 1.4036067, 103.910928 1.4034522)",,,,,,
197,395048575,3865151270,0,383281853,False,Edgefield Plains,residential,40,37.148,"LINESTRING (103.9110425 1.4036067, 103.9112305 1.4038829)",3,,,,,
198,395048575,3865151261,0,476145599,False,Punggol Drive,residential,50,33.564,"LINESTRING (103.9110425 1.4036067, 103.9112883 1.4034314)",2,,,,,
199,395048575,395048536,0,534634682,False,Punggol Drive,residential,50,10.979,"LINESTRING (103.9110425 1.4036067, 103.9109694 1.4036731)",,,,,,
200,395048584,4504401277,0,476145601,False,Punggol Drive,residential,50,35.951,"LINESTRING (103.9148496 1.4008685, 103.9145951 1.401068)",3,,,,,
201,395048584,411679957,0,534635081,False,Punggol Drive,residential,50,11.399,"LINESTRING (103.9148496 1.4008685, 103.9149326 1.4008083)",,,,,,
202,395048584,368900542,0,534635090,False,Edgedale Plains,residential,50,18.745,"LINESTRING (103.9148496 1.4008685, 103.9147505 1.4007321)",,,,,,
203,395048584,4504401275,0,534666322,False,Edgedale Plains,residential,50,31.87,"LINESTRING (103.9148496 1.4008685, 103.9150204 1.4010987)",2,,,,,
204,395048587,395048588,0,463494884,False,Punggol Drive,residential,50,16.611,"LINESTRING (103.9185566 1.3980268, 103.9186803 1.397943)",2,,,,,
205,395048587,4587590413,0,463494897,False,Punggol East,primary,50,12.412,"LINESTRING (103.9185566 1.3980268, 103.9186179 1.3981201)",2,,,,,
206,395048587,4587589286,0,620204248,False,Punggol East,primary,50,30.998,"LINESTRING (103.9185566 1.3980268, 103.918396 1.3977989)",2,,,,,
207,395048587,4587589283,0,652256618,False,Punggol Drive,residential,50,24.274,"LINESTRING (103.9185566 1.3980268, 103.9183691 1.3981387)",2,,,,,
208,395048588,4587590412,0,32776803,False,Punggol East,primary,50,12.793,"LINESTRING (103.9186803 1.397943, 103.9187428 1.3980396)",4,,,,,
209,395048588,395048587,0,463494884,False,Punggol Drive,residential,50,16.611,"LINESTRING (103.9186803 1.397943, 103.9185566 1.3980268)",2,,,,,
210,395048588,4587589275,0,476145609,False,Punggol East,primary,50,33.355,"LINESTRING (103.9186803 1.397943, 103.9185163 1.3976918)",3,,,,,
211,395048588,4587589278,0,633589042,False,Punggol Drive,residential,50,47.215,"LINESTRING (103.9186803 1.397943, 103.9190383 1.3977145)",2,,,,,
212,411102660,5218349048,0,620514575,False,Punggol Field,residential,50,16.226,"LINESTRING (103.9133432 1.3931923, 103.9134577 1.3931018)",2,,,,,
213,411102660,4491725462,0,"[620557603, 620514574]",False,Punggol Field Walk,residential,50,101.979,"LINESTRING (103.9133432 1.3931923, 103.9133425 1.393124, 103.9133344 1.3930743, 103.9132191 1.3928893, 103.9128657 1.3924287)",2,,,,,
214,411102660,2274873468,0,"[535773836, 620514878]",False,Punggol Field,residential,50,304.274,"LINESTRING (103.9133432 1.3931923, 103.9115185 1.3946994, 103.9112259 1.3949263)","['2', '4']",,,,,
215,411102666,411102673,0,35092009,False,Punggol Field,residential,50,16.92,"LINESTRING (103.914456 1.392289, 103.9145753 1.3921945)",,,,,,
216,411102666,368920400,0,173963239,False,Punggol East,primary,60,14.59,"LINESTRING (103.914456 1.392289, 103.9145328 1.3923954)",,,,,,
217,411102666,2274871522,0,620514215,False,Punggol East,primary,70,29.821,"LINESTRING (103.914456 1.392289, 103.9143094 1.3920644)",4,,,,,
218,411102666,2274871610,0,620514577,False,Punggol Field,residential,50,27.301,"LINESTRING (103.914456 1.392289, 103.9142648 1.3924431)",2,,,,,
219,411102673,411102666,0,35092009,False,Punggol Field,residential,50,16.92,"LINESTRING (103.9145753 1.3921945, 103.914456 1.392289)",,,,,,
220,411102673,3593810035,0,74477397,False,Punggol East,primary,70,29.932,"LINESTRING (103.9145753 1.3921945, 103.9144359 1.3919642)",3,,,,,
221,411102673,369175543,0,173963241,False,Punggol East,primary,60,14.516,"LINESTRING (103.9145753 1.3921945, 103.9146504 1.3923013)",,,,,,
222,411102673,3593810032,0,546684913,False,Punggol Field,residential,50,38.524,"LINESTRING (103.9145753 1.3921945, 103.914858 1.3919941)",3,,,,,
223,411102677,411679981,0,74953813,False,Punggol Place,residential,50,13.259,"LINESTRING (103.9038275 1.4044809, 103.9037633 1.4043804)",3,,,,,
224,411102677,373096643,0,74962089,False,Punggol Central,tertiary,60,9.727,"LINESTRING (103.9038275 1.4044809, 103.9039067 1.4044437)",4,,,,,
225,411102677,4427352397,0,445282966,False,Punggol Central,tertiary,60,35.013,"LINESTRING (103.9038275 1.4044809, 103.9035531 1.4046355)",4,,,,,
226,411102677,4427352400,0,445282969,False,Punggol Place,residential,50,30.628,"LINESTRING (103.9038275 1.4044809, 103.9039627 1.4047209)",2,,,,,
227,411102684,2274876688,0,476161041,False,Edgedale Plains,residential,40,34.267,"LINESTRING (103.913025 1.398153, 103.9132116 1.3983983)",3,,,,,
228,411102684,373096533,0,534638684,False,Punggol Central,tertiary,60,11.633,"LINESTRING (103.913025 1.398153, 103.9129423 1.3982171)",,,,,,
229,411102684,411679980,0,534638686,False,Edgedale Plains,residential,40,16.676,"LINESTRING (103.913025 1.398153, 103.9129379 1.3980309)",,,,,,
230,411102684,2274875804,0,635641069,False,Punggol Central,tertiary,60,34.564,"LINESTRING (103.913025 1.398153, 103.9132785 1.397973)",3,,,,,
231,411679955,395048534,0,445716722,False,Punggol Drive,residential,50,11.117,"LINESTRING (103.9054709 1.407324, 103.9053812 1.4073682)",2,,,,,
232,411679955,411679984,0,445716726,False,Punggol Place,residential,40,15.744,"LINESTRING (103.9054709 1.407324, 103.905411 1.4071957)",3,,,,,
233,411679955,2274884823,0,445716774,False,Sentul Crescent,residential,50,39.232,"LINESTRING (103.9054709 1.407324, 103.9056165 1.4076454)",3,,,,,
234,411679955,2274884789,0,500372422,False,Punggol Drive,residential,50,45.708,"LINESTRING (103.9054709 1.407324, 103.9058431 1.4071493)",2,,,,,
235,411679956,411679983,0,35091539,False,Punggol Road,secondary,60,19.142,"LINESTRING (103.9078136 1.4059216, 103.9077311 1.4057705)",4,,,,,
236,411679956,2274884735,0,476165172,False,Punggol Road,secondary,60,28.057,"LINESTRING (103.9078136 1.4059216, 103.9079439 1.4061377)",4,,,,,
237,411679956,395048535,0,500372303,False,Punggol Drive,residential,50,13.172,"LINESTRING (103.9078136 1.4059216, 103.9077163 1.4059892)",3,,,,,
238,411679956,2274884501,0,582412251,False,Punggol Drive,residential,50,34.52,"LINESTRING (103.9078136 1.4059216, 103.9080643 1.4057384)",2,,,,,
239,411679957,4504401272,0,476165176,False,Edgedale Plains,residential,50,29.93,"LINESTRING (103.9149326 1.4008083, 103.9150793 1.401034)",3,,,,,
240,411679957,395048584,0,534635081,False,Punggol Drive,residential,50,11.399,"LINESTRING (103.9149326 1.4008083, 103.9148496 1.4008685)",,,,,,
241,411679957,411679982,0,534635084,False,Edgedale Plains,residential,50,18.754,"LINESTRING (103.9149326 1.4008083, 103.9148335 1.4006718)",,,,,,
242,411679957,4504401270,0,635679257,False,Punggol Drive,residential,50,32.894,"LINESTRING (103.9149326 1.4008083, 103.9151658 1.4006262)",2,,,,,
243,411679959,411679973,0,190451326,False,Punggol Field,residential,50,19.31,"LINESTRING (103.8966903 1.4032948, 103.8968612 1.4032637)",2,,,,,
244,411679959,369166473,0,476693039,False,Punggol Way,secondary,60,10.864,"LINESTRING (103.8966903 1.4032948, 103.8967028 1.4033917)",4,,,,,
245,411679959,4702038548,0,582412287,False,Punggol Field,residential,50,31.561,"LINESTRING (103.8966903 1.4032948, 103.8964105 1.403343)",2,,,,,
246,411679959,4702038545,0,582412289,False,Punggol Way,secondary,60,28.11,"LINESTRING (103.8966903 1.4032948, 103.8966423 1.4030466)",4,,,,,
247,411679973,411679959,0,190451326,False,Punggol Field,residential,50,19.31,"LINESTRING (103.8968612 1.4032637, 103.8966903 1.4032948)",2,,,,,
248,411679973,368921576,0,500374533,False,Punggol Way,secondary,60,12.187,"LINESTRING (103.8968612 1.4032637, 103.8968902 1.4033694)",4,,,,,
249,411679973,4598834586,0,582412290,False,Punggol Way,secondary,60,27.989,"LINESTRING (103.8968612 1.4032637, 103.8968148 1.4030163)",3,,,,,
250,411679973,4598842390,0,582412291,False,Punggol Field,residential,40,56.272,"LINESTRING (103.8968612 1.4032637, 103.8973564 1.4031587)",2,,,,,
251,411679974,411679986,0,75138969,False,Punggol Field,residential,50,8.215,"LINESTRING (103.9072954 1.3983383, 103.9072434 1.3983908)",3,,,,,
252,411679974,4698074738,0,476148411,False,Punggol Field,residential,50,30.042,"LINESTRING (103.9072954 1.3983383, 103.9075169 1.3981835)",2,,,,,
253,411679974,4698074734,0,476166955,False,Edgefield Plains,residential,50,30.928,"LINESTRING (103.9072954 1.3983383, 103.907458 1.398564)",3,,,,,
254,411679974,368921589,0,534993644,False,Edgefield Plains,residential,50,19.518,"LINESTRING (103.9072954 1.3983383, 103.9072047 1.398188)",3,,,,,
255,411679976,2274873529,0,476162285,False,Edgedale Plains,residential,40,32.083,"LINESTRING (103.9108511 1.3952544, 103.9106897 1.3950152)",3,,,,,
256,411679976,368920397,0,534637117,False,Edgedale Plains,residential,40,17.93,"LINESTRING (103.9108511 1.3952544, 103.9109561 1.3953768)",,,,,,
257,411679976,411683825,0,534637120,False,Punggol Field,residential,50,12.038,"LINESTRING (103.9108511 1.3952544, 103.9109343 1.3951851)",,,,,,
258,411679976,2274873883,0,635679590,False,Punggol Field,residential,50,32.532,"LINESTRING (103.9108511 1.3952544, 103.910618 1.3954313)",2,,,,,
259,411679980,2274875480,0,476147258,False,Punggol Central,tertiary,60,35.652,"LINESTRING (103.9129379 1.3980309, 103.9131969 1.3978418)",4,,,,,
260,411679980,411102684,0,534638686,False,Edgedale Plains,residential,40,16.676,"LINESTRING (103.9129379 1.3980309, 103.913025 1.398153)",,,,,,
261,411679980,368897966,0,534638687,False,Punggol Central,tertiary,60,12.426,"LINESTRING (103.9129379 1.3980309, 103.9128445 1.3980923)",4,,,,,
262,411679980,2274875553,0,635681114,False,Edgedale Plains,residential,40,34.317,"LINESTRING (103.9129379 1.3980309, 103.9127614 1.3977777)",2,,,,,
263,411679981,411102677,0,74953813,False,Punggol Place,residential,50,13.259,"LINESTRING (103.9037633 1.4043804, 103.9038275 1.4044809)",3,,,,,
264,411679981,368899633,0,173767824,False,Punggol Central,tertiary,60,9.379,"LINESTRING (103.9037633 1.4043804, 103.9038354 1.4043366)",3,,,,,
265,411679981,4427352394,0,445282965,False,Punggol Central,tertiary,60,30.22,"LINESTRING (103.9037633 1.4043804, 103.9035255 1.4045121)",3,,,,,
266,411679981,4427352186,0,445282971,False,Punggol Place,residential,50,32.253,"LINESTRING (103.9037633 1.4043804, 103.9036107 1.4041337)",3,,,,,
267,411679982,411679957,0,534635084,False,Edgedale Plains,residential,50,18.754,"LINESTRING (103.9148335 1.4006718, 103.9149326 1.4008083)",,,,,,
268,411679982,368900542,0,534635085,False,Punggol Drive,residential,50,11.405,"LINESTRING (103.9148335 1.4006718, 103.9147505 1.4007321)",,,,,,
269,411679982,2274880033,0,620211409,False,Punggol Drive,residential,50,70.858,"LINESTRING (103.9148335 1.4006718, 103.9153469 1.4002941)",3,,,,,
270,411679982,2274880184,0,635681690,False,Edgedale Plains,residential,50,30.346,"LINESTRING (103.9148335 1.4006718, 103.9146847 1.400443)",2,,,,,
271,411679983,411679956,0,35091539,False,Punggol Road,secondary,60,19.142,"LINESTRING (103.9077311 1.4057705, 103.9078136 1.4059216)",4,,,,,
272,411679983,2274884191,0,476396159,False,Punggol Drive,residential,50,34.826,"LINESTRING (103.9077311 1.4057705, 103.9079736 1.4055722)",3,,,,,
273,411679983,368901452,0,500372306,False,Punggol Drive,residential,50,13.828,"LINESTRING (103.9077311 1.4057705, 103.9076287 1.4058411)",3,,,,,
274,411679983,2274884297,0,582412250,False,Punggol Road,secondary,60,39.64,"LINESTRING (103.9077311 1.4057705, 103.9075586 1.4054585)",3,,,,,
275,411679984,368901446,0,197540845,False,Punggol Drive,residential,50,9.977,"LINESTRING (103.905411 1.4071957, 103.9053287 1.4072315)",3,,,,,
276,411679984,2274884765,0,445716724,False,Punggol Drive,residential,50,43.676,"LINESTRING (103.905411 1.4071957, 103.9057551 1.4070061)",3,,,,,
277,411679984,4463906452,0,445716725,False,Punggol Place,residential,40,38.312,"LINESTRING (103.905411 1.4071957, 103.9052635 1.4068843)",2,,,,,
278,411679984,411679955,0,445716726,False,Punggol Place,residential,40,15.744,"LINESTRING (103.905411 1.4071957, 103.9054709 1.407324)",3,,,,,
279,411679985,4698074728,0,175052982,False,Punggol Field,residential,50,37.959,"LINESTRING (103.9071445 1.3982345, 103.9068999 1.3984727)",2,,,,,
280,411679985,411679986,0,512918168,False,Edgefield Plains,residential,50,20.565,"LINESTRING (103.9071445 1.3982345, 103.9072434 1.3983908)",3,,,,,
281,411679985,368921589,0,512918169,False,Punggol Field,residential,50,8.457,"LINESTRING (103.9071445 1.3982345, 103.9072047 1.398188)",2,,,,,
282,411679985,4698074724,0,620519864,False,Edgefield Plains,residential,50,23.208,"LINESTRING (103.9071445 1.3982345, 103.9070194 1.3980674)",3,,,,,
283,411679986,4697957134,0,75138964,False,Edgefield Plains,residential,50,27.539,"LINESTRING (103.9072434 1.3983908, 103.9074042 1.3985792)",2,,,,,
284,411679986,411679974,0,75138969,False,Punggol Field,residential,50,8.215,"LINESTRING (103.9072434 1.3983908, 103.9072954 1.3983383)",3,,,,,
285,411679986,4697957131,0,476148408,False,Punggol Field,residential,50,28.675,"LINESTRING (103.9072434 1.3983908, 103.9070557 1.3985677)",3,,,,,
286,411679986,411679985,0,512918168,False,Edgefield Plains,residential,50,20.565,"LINESTRING (103.9072434 1.3983908, 103.9071445 1.3982345)",3,,,,,
287,411679988,411679990,0,74477400,False,Punggol Field,residential,50,17.594,"LINESTRING (103.9051577 1.3999848, 103.9050242 1.4000698)",3,,,,,
288,411679988,411679989,0,174886182,False,Punggol Road,secondary,60,20.045,"LINESTRING (103.9051577 1.3999848, 103.9050898 1.3998178)",4,,,,,
289,411679988,4427352180,0,476148404,False,Punggol Road,secondary,60,33.913,"LINESTRING (103.9051577 1.3999848, 103.9052784 1.4002649)",4,,,,,
290,411679988,4427352175,0,582412282,False,Punggol Field,residential,50,32.304,"LINESTRING (103.9051577 1.3999848, 103.9054033 1.3998295)",2,,,,,
291,411679989,368902719,0,74477399,False,Punggol Field,residential,50,18.129,"LINESTRING (103.9050898 1.3998178, 103.9049553 1.39991)",3,,,,,
292,411679989,411679988,0,174886182,False,Punggol Road,secondary,60,20.045,"LINESTRING (103.9050898 1.3998178, 103.9051577 1.3999848)",4,,,,,
293,411679989,2274878780,0,445282967,False,Punggol Field,residential,50,40.782,"LINESTRING (103.9050898 1.3998178, 103.9053896 1.3996064)",3,,,,,
294,411679989,4427352168,0,445282972,False,Punggol Road,secondary,60,32.168,"LINESTRING (103.9050898 1.3998178, 103.9049717 1.3995537)",3,,,,,
295,411679990,411679988,0,74477400,False,Punggol Field,residential,50,17.594,"LINESTRING (103.9050242 1.4000698, 103.9051577 1.3999848)",3,,,,,
296,411679990,368902719,0,174886184,False,Punggol Road,secondary,60,19.349,"LINESTRING (103.9050242 1.4000698, 103.9049553 1.39991)",4,,,,,
297,411679990,4427352184,0,582412283,False,Punggol Road,secondary,60,44.563,"LINESTRING (103.9050242 1.4000698, 103.9051848 1.400437)",3,,,,,
